6.030964377412822985e-01
5.480129294391683503e-01
5.507776847326611991e-01
5.463859390966939733e-01
5.319983762929909599e-01
5.414133954743568511e-01
5.356216509456116492e-01
5.437568610623487730e-01
5.557833860019105732e-01
